[2025-08-29 12:18:31] [INFO    ] discord.client: logging in using static token
[2025-08-29 12:18:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': "Jim's_Bot_1", 'primary_guild': None, 'mfa_enabled': True, 'id': '1410372079815233597', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '5902', 'clan': None, 'bot': True, 'avatar': 'ac15afb73b335a646e3b6a7c67b1c1fb'}, 'session_type': 'normal', 'session_id': 'b4fc735dbbf275f2d820111d9d804223', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1410368704041980019'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['newark', 'us-east', 'us-central', 'atlanta', 'us-south'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1410372079815233597', 'flags': 8945664}, '_trace': ['["gateway-prd-arm-us-east1-c-qq1g",{"micros":295193,"calls":["id_created",{"micros":646,"calls":[]},"session_lookup_time",{"micros":265,"calls":[]},"session_lookup_finished",{"micros":18,"calls":[]},"discord-sessions-prd-2-5",{"micros":293845,"calls":["start_session",{"micros":263765,"calls":["discord-api-rpc-8fc9959b4-g52zk",{"micros":238390,"calls":["get_user",{"micros":5705},"get_guilds",{"micros":2308},"send_scheduled_deletion_message",{"micros":10},"guild_join_requests",{"micros":521},"authorized_ip_coro",{"micros":4},"pending_payments",{"micros":10763},"apex_experiments",{"micros":2790},"user_activities",{"micros":3},"played_application_ids",{"micros":1}]}]},"starting_guild_connect",{"micros":34,"calls":[]},"presence_started",{"micros":10280,"calls":[]},"guilds_started",{"micros":62,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":19685,"calls":[]},"connect_finished",{"micros":19689,"calls":[]},"build_ready",{"micros":11,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2025-08-29 12:18:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-29 12:18:32] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: b4fc735dbbf275f2d820111d9d804223).
[2025-08-29 12:18:32] [DEBUG   ] discord.client: Dispatching event connect
[2025-08-29 12:18:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'unavailable': False, 'application_id': None, 'max_video_channel_users': 25, 'inventory_settings': None, 'mfa_level': 0, 'emojis': [], 'nsfw_level': 0, 'discovery_splash': None, 'afk_timeout': 300, 'region': 'deprecated', 'profile': None, 'roles': [{'version': 1756331941996, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1410368704041980019', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1756332555047, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Gamer', 'mentionable': False, 'managed': False, 'id': '1410381437718499408', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15158332}, 'color': 15158332}, {'version': 1756483914362, 'unicode_emoji': None, 'tags': {'bot_id': '1410372079815233597'}, 'position': 1, 'permissions': '8', 'name': "Jim's_Bot_1", 'mentionable': False, 'managed': True, 'id': '1411020536921985110', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'banner': None, 'features': ['PIN_PERMISSION_MIGRATION_COMPLETE'], 'max_members': 25000000, 'id': '1410368704041980019', 'afk_channel_id': None, 'activity_instances': [], 'name': "Jimmy's Bot Test", 'soundboard_sounds': [], 'member_count': 2, 'guild_scheduled_events': [], 'latest_onboarding_question_id': None, 'owner_id': '297158946760818689', 'splash': None, 'threads': [], 'vanity_url_code': None, 'members': [{'user': {'username': 'jpatel02', 'public_flags': 0, 'primary_guild': None, 'id': '297158946760818689', 'global_name': 'Jimmy', 'display_name_styles': None, 'display_name': 'Jimmy', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '887f67b8fa06faece32b208bc4ab2f98'}, 'roles': ['1410381437718499408'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-27T21:01:42.587000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': "Jim's_Bot_1", 'public_flags': 0, 'primary_guild': None, 'id': '1410372079815233597', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5902', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ac15afb73b335a646e3b6a7c67b1c1fb'}, 'roles': ['1411020536921985110'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-29T16:11:51.587341+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'jpatel02', 'public_flags': 0, 'primary_guild': None, 'id': '297158946760818689', 'global_name': 'Jimmy', 'display_name_styles': None, 'display_name': 'Jimmy', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '887f67b8fa06faece32b208bc4ab2f98'}, 'roles': ['1410381437718499408'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-27T21:01:42.587000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'channels': [{'version': 1756331942010, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1410368705552056410', 'flags': 0}, {'version': 1756331942018, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1410368705552056411', 'flags': 0}, {'version': 1756331942022, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1410368705552056410', 'name': 'general', 'last_message_id': '1411021840112943195', 'id': '1410368705552056412', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1756331942025, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1410368705552056411', 'name': 'General', 'last_message_id': None, 'id': '1410368705552056413', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'system_channel_id': '1410368705552056412', 'description': None, 'presences': [], 'incidents_data': None, 'moderator_reporting': None, 'preferred_locale': 'en-US', 'voice_states': [{'user_id': '297158946760818689', 'suppress': False, 'session_id': '8e1b40094c5e1895551c28ce140ba997', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1410368705552056413'}], 'lazy': True, 'hub_type': None, 'default_message_notifications': 0, 'icon': 'b2ad6bfe4b94c7e5b5d1c61b15312340', 'premium_progress_bar_enabled': False, 'premium_subscription_count': 0, 'nsfw': False, 'safety_alerts_channel_id': None, 'explicit_content_filter': 0, 'premium_features': None, 'embedded_activities': [], 'public_updates_channel_id': None, 'rules_channel_id': None, 'stickers': [], 'large': False, 'verification_level': 0, 'version': 1756331942040, 'owner_configured_content_level': 0, 'max_stage_video_channel_users': 50, 'joined_at': '2025-08-29T16:11:51.587341+00:00', 'stage_instances': [], 'application_command_counts': {}, 'system_channel_flags': 0, 'home_header': None, 'premium_tier': 0}}
[2025-08-29 12:18:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-29 12:18:32] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-08-29 12:18:34] [DEBUG   ] discord.client: Dispatching event ready
[2025-08-29 12:18:35] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/applications/1410372079815233597/commands with [{"name":"play","description":"Play a song or add it to the queue.","type":1,"options":[{"type":3,"name":"song_query","description":"Search query","required":true}],"nsfw":false,"dm_permission":true,"default_member_permissions":null,"contexts":null,"integration_types":null},{"name":"skip","description":"Skips the current playing song","type":1,"options":[],"nsfw":false,"dm_permission":true,"default_member_permissions":null,"contexts":null,"integration_types":null},{"name":"pause","description":"Pause the currently playing song.","type":1,"options":[],"nsfw":false,"dm_permission":true,"default_member_permissions":null,"contexts":null,"integration_types":null},{"name":"resume","description":"Resume the currently paused song.","type":1,"options":[],"nsfw":false,"dm_permission":true,"default_member_permissions":null,"contexts":null,"integration_types":null},{"name":"stop","description":"Stop playback and clear the queue.","type":1,"options":[],"nsfw":false,"dm_permission":true,"default_member_permissions":null,"contexts":null,"integration_types":null},{"name":"disconnect","description":"Disconnects the bot from the voice channel","type":1,"options":[],"nsfw":false,"dm_permission":true,"default_member_permissions":null,"contexts":null,"integration_types":null}] has returned 200
[2025-08-29 12:18:35] [DEBUG   ] discord.http: PUT /applications/{application_id}/commands has found its initial rate limit bucket hash (3e32a240d3716487d7d8f6dae6c54f6b).
[2025-08-29 12:18:35] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/applications/1410372079815233597/commands has received [{'id': '1410749414322209002', 'application_id': '1410372079815233597', 'version': '1410749414322209003', 'default_member_permissions': None, 'type': 1, 'name': 'play', 'name_localizations': None, 'description': 'Play a song or add it to the queue.', 'description_localizations': None, 'dm_permission': True, 'contexts': None, 'integration_types': [0, 1], 'options': [{'type': 3, 'name': 'song_query', 'name_localizations': None, 'description': 'Search query', 'description_localizations': None, 'required': True}], 'nsfw': False}, {'id': '1410762373882576987', 'application_id': '1410372079815233597', 'version': '1410762373882576992', 'default_member_permissions': None, 'type': 1, 'name': 'skip', 'name_localizations': None, 'description': 'Skips the current playing song', 'description_localizations': None, 'dm_permission': True, 'contexts': None, 'integration_types': [0, 1], 'nsfw': False}, {'id': '1411017342565093529', 'application_id': '1410372079815233597', 'version': '1411017342565093531', 'default_member_permissions': None, 'type': 1, 'name': 'pause', 'name_localizations': None, 'description': 'Pause the currently playing song.', 'description_localizations': None, 'dm_permission': True, 'contexts': None, 'integration_types': [0, 1], 'nsfw': False}, {'id': '1411017342565093530', 'application_id': '1410372079815233597', 'version': '1411017342565093532', 'default_member_permissions': None, 'type': 1, 'name': 'resume', 'name_localizations': None, 'description': 'Resume the currently paused song.', 'description_localizations': None, 'dm_permission': True, 'contexts': None, 'integration_types': [0, 1], 'nsfw': False}, {'id': '1410762373882576990', 'application_id': '1410372079815233597', 'version': '1410762373882576993', 'default_member_permissions': None, 'type': 1, 'name': 'stop', 'name_localizations': None, 'description': 'Stop playback and clear the queue.', 'description_localizations': None, 'dm_permission': True, 'contexts': None, 'integration_types': [0, 1], 'nsfw': False}, {'id': '1410762373882576991', 'application_id': '1410372079815233597', 'version': '1410762373882576994', 'default_member_permissions': None, 'type': 1, 'name': 'disconnect', 'name_localizations': None, 'description': 'Disconnects the bot from the voice channel', 'description_localizations': None, 'dm_permission': True, 'contexts': None, 'integration_types': [0, 1], 'nsfw': False}]
[2025-08-29 12:18:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 3, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQxMTAyMjI4NjEzMTMwMjU3NDpGZzRtamM0QmpTR2hhb2lkWUZTSzJ6R2s1cFZEdWl5QVNuaGFZZVdEc2NuVjNhSXdxVndZT3RKUnUzd0F1VGl1VmVYTnZ1QXhhZ1FUakN4MVVxa0c3WFJkQVVXYjZuMENZQXRsQ0dwS2dZOGw2ZHdFN3VsR1J5WERVUXlleEVETQ', 'member': {'user': {'username': 'jpatel02', 'public_flags': 0, 'primary_guild': None, 'id': '297158946760818689', 'global_name': 'Jimmy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '887f67b8fa06faece32b208bc4ab2f98'}, 'unusual_dm_activity_until': None, 'roles': ['1410381437718499408'], 'premium_since': None, 'permissions': '4503599627370495', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-27T21:01:42.587000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1411022286131302574', 'guild_locale': 'en-US', 'guild_id': '1410368704041980019', 'guild': {'locale': 'en-US', 'id': '1410368704041980019', 'features': ['PIN_PERMISSION_MIGRATION_COMPLETE']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 'towa palette', 'type': 3, 'name': 'song_query'}], 'name': 'play', 'id': '1410749414322209002'}, 'context': 0, 'channel_id': '1410368705552056412', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '4503599627370495', 'parent_id': '1410368705552056410', 'nsfw': False, 'name': 'general', 'last_message_id': '1411021840112943195', 'id': '1410368705552056412', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1410368704041980019', 'flags': 0}, 'authorizing_integration_owners': {'0': '1410368704041980019'}, 'attachment_size_limit': 10485760, 'application_id': '1410372079815233597', 'app_permissions': '4503599627370495'}}
[2025-08-29 12:18:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-29 12:18:48] [DEBUG   ] discord.client: Dispatching event interaction
[2025-08-29 12:18:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'webhook_id': '1410372079815233597', 'type': 20, 'tts': False, 'timestamp': '2025-08-29T16:18:48.697000+00:00', 'position': 0, 'pinned': False, 'nonce': '1411022285925515264', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1411020536921985110'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-29T16:11:51.587341+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'jpatel02', 'public_flags': 0, 'primary_guild': None, 'id': '297158946760818689', 'global_name': 'Jimmy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '887f67b8fa06faece32b208bc4ab2f98'}, 'type': 2, 'name': 'play', 'id': '1411022286131302574', 'command_type': 1, 'authorizing_integration_owners': {'0': '1410368704041980019'}}, 'interaction': {'user': {'username': 'jpatel02', 'public_flags': 0, 'primary_guild': None, 'id': '297158946760818689', 'global_name': 'Jimmy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '887f67b8fa06faece32b208bc4ab2f98'}, 'type': 2, 'name': 'play', 'member': {'roles': ['1410381437718499408'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-27T21:01:42.587000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1411022286131302574'}, 'id': '1411022286789542069', 'flags': 128, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1410368705552056412', 'author': {'username': "Jim's_Bot_1", 'public_flags': 0, 'primary_guild': None, 'id': '1410372079815233597', 'global_name': None, 'display_name_styles': None, 'discriminator': '5902', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ac15afb73b335a646e3b6a7c67b1c1fb'}, 'attachments': [], 'application_id': '1410372079815233597', 'guild_id': '1410368704041980019'}}
[2025-08-29 12:18:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-29 12:18:48] [DEBUG   ] discord.client: Dispatching event message
[2025-08-29 12:18:48] [DEBUG   ] discord.webhook.async_: Webhook ID 1411022286131302574 with POST https://discord.com/api/v10/interactions/1411022286131302574/aW50ZXJhY3Rpb246MTQxMTAyMjI4NjEzMTMwMjU3NDpGZzRtamM0QmpTR2hhb2lkWUZTSzJ6R2s1cFZEdWl5QVNuaGFZZVdEc2NuVjNhSXdxVndZT3RKUnUzd0F1VGl1VmVYTnZ1QXhhZ1FUakN4MVVxa0c3WFJkQVVXYjZuMENZQXRsQ0dwS2dZOGw2ZHdFN3VsR1J5WERVUXlleEVETQ/callback has returned status code 200
[2025-08-29 12:18:48] [INFO    ] discord.voice_state: Connecting to voice...
[2025-08-29 12:18:48] [INFO    ] discord.voice_state: Starting voice handshake... (connection attempt 1)
[2025-08-29 12:18:48] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1410368704041980019, 'channel_id': 1410368705552056413, 'self_mute': False, 'self_deaf': False}}.
[2025-08-29 12:18:48] [DEBUG   ] discord.voice_state: Connection state changed to set_guild_voice_state
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 5, 'op': 0, 'd': {'member': {'user': {'username': "Jim's_Bot_1", 'public_flags': 0, 'primary_guild': None, 'id': '1410372079815233597', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5902', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'ac15afb73b335a646e3b6a7c67b1c1fb'}, 'roles': ['1411020536921985110'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-29T16:11:51.587341+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1410372079815233597', 'suppress': False, 'session_id': 'b4fc735dbbf275f2d820111d9d804223', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1410368704041980019', 'deaf': False, 'channel_id': '1410368705552056413'}}
[2025-08-29 12:18:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-29 12:18:49] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Connection state changed to got_voice_state_update
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_SERVER_UPDATE', 's': 6, 'op': 0, 'd': {'token': '95a3b41838ee264a', 'guild_id': '1410368704041980019', 'endpoint': 'c-ord14-ced5f733.discord.media:2087'}}
[2025-08-29 12:18:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Connection state changed to got_both_voice_updates
[2025-08-29 12:18:49] [INFO    ] discord.voice_state: Voice handshake complete. Endpoint found: c-ord14-ced5f733.discord.media:2087
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 0, 'd': {'server_id': '1410368704041980019', 'user_id': '1410372079815233597', 'session_id': 'b4fc735dbbf275f2d820111d9d804223', 'token': '95a3b41838ee264a'}}.
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Connection state changed to websocket_connected
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 8, 'd': {'v': 8, 'heartbeat_interval': 13750}}
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 2, 'd': {'streams': [{'type': 'video', 'ssrc': 46652, 'rtx_ssrc': 46653, 'rid': '', 'quality': 0, 'active': False}], 'ssrc': 46651, 'port': 19307, 'modes': ['aead_aes256_gcm_rtpsize', 'aead_aes256_gcm', 'aead_xchacha20_poly1305_rtpsize', 'xsalsa20_poly1305_lite_rtpsize', 'xsalsa20_poly1305_lite', 'xsalsa20_poly1305_suffix', 'xsalsa20_poly1305'], 'ip': '104.29.158.118', 'experiments': ['fixed_keyframe_interval']}}
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Connecting to voice socket
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Sending ip discovery packet
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Registering socket listener callback <function DiscordVoiceWebSocket.discover_ip.<locals>.get_ip_packet at 0x000001B3EDB58FE0>
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Unregistering socket listener callback <function DiscordVoiceWebSocket.discover_ip.<locals>.get_ip_packet at 0x000001B3EDB58FE0>
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Received ip discovery packet: b'\x00\x02\x00F\x00\x00\xb6;173.177.160.115\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc7='
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: detected ip: 173.177.160.115 port: 51005
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: received supported encryption modes: aead_xchacha20_poly1305_rtpsize, xsalsa20_poly1305_lite, xsalsa20_poly1305_suffix, xsalsa20_poly1305
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 1, 'd': {'protocol': 'udp', 'data': {'address': '173.177.160.115', 'port': 51005, 'mode': 'aead_xchacha20_poly1305_rtpsize'}}}.
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: selected the voice protocol for use (aead_xchacha20_poly1305_rtpsize)
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Connection state changed to got_ip_discovery
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'seq': 0, 'op': 11, 'd': {'user_ids': ['297158946760818689']}}
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'seq': 1, 'op': 18, 'd': {'user_id': '297158946760818689', 'flags': 2}}
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'seq': 2, 'op': 20, 'd': {'user_id': '297158946760818689', 'platform': 0}}
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 4, 'd': {'video_codec': 'H264', 'secure_frames_version': 0, 'secret_key': [249, 128, 33, 246, 63, 117, 251, 162, 113, 175, 10, 7, 234, 2, 102, 26, 89, 233, 86, 74, 48, 63, 167, 108, 28, 174, 84, 67, 246, 115, 149, 150], 'mode': 'aead_xchacha20_poly1305_rtpsize', 'media_session_id': 'aab33688500ffe117672426f92386c71', 'dave_protocol_version': 0, 'audio_codec': 'opus'}}
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: received secret key for voice connection
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 46651}}.
[2025-08-29 12:18:49] [DEBUG   ] discord.voice_state: Connection state changed to connected
[2025-08-29 12:18:49] [INFO    ] discord.voice_state: Voice connection complete.
[2025-08-29 12:18:49] [DEBUG   ] discord.gateway: Voice websocket frame received: {'seq': 3, 'op': 15, 'd': {'any': 100}}
